
WAVES/D	CurvatureSequence	CurveMag	CurvePhase	EndEffects	HalfCurveMag	HalfCurvePhase	Sequence_angle_energy	Sequence_angle_exp	Sequence_angle_exp_smth	Sequence_phase
	0	0.7432542827521127	3.653741151917217	0	0	0	inf	0	0.7370222291804965	29585.19699999993
	0	0.4286627337506731	4.549131427554144	0	0	0	inf	0	0.7329505566318264	29622.08199999993
	0	0.324126603863633	5.958615510175079	0	0	0	inf	0	0.7288870117849163	29649.77099999993
	0	0.7685208175977996	4.607785455060622	0	0	0	inf	0	0.7248316335420162	29686.65599999993
	0	1.516568657803993	4.881347356342225	0	0	0	inf	0	0.7207844605731105	29716.44399999993
	0	1.416960131493317	4.412303539385491	0	0	0	inf	0	0.7167455313154755	29750.82999999993
	0	0.8657653488899741	4.994701256018658	0	0	0	inf	0	0.7127148839732402	29786.81599999993
	0	1.150867831441376	2.32453996242797	0	0	0	inf	0	0.7086925565169553	29818.30299999993
	0	1.464139237917591	2.917038024726843	0	0	0	inf	0	0.7046785866831652	29854.28899999993
	0	1.107249948429838	0.5175154556923474	0	0	0	inf	0	0.7006730119739878	29885.77599999993
	0	1.004121051862471	5.145720104340548	0	0	0	inf	0	0.6966758696566989	29921.76199999993
	0	1.370722422319373	5.690639391351873	0	0	0	inf	0	0.6926871967633235	29957.36799999993
	0	1.057344843035924	2.537579163005972	0	0	0	inf	0	0.6887070300902303	29988.85499999993
	0	0.7231805572883369	0.3908744634466004	0	0	0	inf	0	0.6847354061977353	30025.73999999993
	0	1.052921370191332	0.7510193961096547	0	0	0	inf	0	0.6807723614097082	30059.39599999993
	0	1.293805824200589	0.7265137220415525	0	0	0	inf	0	0.6768179318131864	30089.18399999993
	0	1.484053139493492	6.051543906333919	0	0	0	inf	0	0.6728721532579931	30129.16799999993
	0	0.8332975729715879	3.073619168455025	0	0	0	inf	0	0.6689350613563629	30163.65399999993
	0	0.175872713620939	3.297957479367923	0	0	0	inf	0	0.6650066914825714	30198.03999999993
	0	0.2494892255494736	2.282052976540186	0	0	0	inf	0	0.6610870787725717	30225.72899999993
	0	0.4550711763005552	2.003956700019558	0	0	0	inf	0	0.6571762581236357	30261.33499999993
	0	0.4035447409966433	2.659757649899582	0	0	0	inf	0	0.6532742641940023	30296.94099999993
	0	0.5348720435208562	4.468232703045139	0	0	0	inf	0	0.6493811314025293	30331.42699999993
	0	0.4187553694531251	5.887264551211729	0	0	0	inf	0	0.6454968939283536	30368.31199999993
	0	1.274975547097672	1.684910917981242	0	0	0	inf	0	0.6416215857105544	30402.69799999993
	0	1.228295092023943	2.309081296581525	0	0	0	inf	0	0.6377552404478243	30436.35399999993
	0	0.7478909711869142	2.230036396787092	0	0	0	inf	0	0.6338978915981449	30470.83999999993
	0	0.751686575093292	5.529613337070927	0	0	0	inf	0	0.6300495723784679	30502.32699999993
	0	0.8366176849049901	0.8813685072301212	0	0	0	inf	0	0.6262103157644032	30539.21199999993
	0	1.363748178832596	1.782384420959218	0	0	0	inf	0	0.6223801544899105	30573.69799999993
	0	1.392565134040839	1.784501807003004	0	0	0	inf	0	0.6185591210469993	30609.30399999993
	0	1.221635505523538	5.081538502482289	0	0	0	inf	0	0.614747247685432	30640.79099999993
	0	1.48541196640316	5.717542166612795	0	0	0	inf	0	0.6109445664124342	30676.77699999993
	0	1.567642925755118	3.893804953733692	0	0	0	inf	0	0.6071511089924106	30704.46599999993
	0	1.269396998839254	3.832655072204098	0	0	0	inf	0	0.6033669069466656	30744.44999999993
	0	1.338659061193622	5.878044628150725	0	0	0	inf	0	0.59959199155313	30772.13899999993
	0	1.434424320997799	6.218764222235777	0	0	0	inf	0	0.5958263938460946	30808.12499999993
	0	0.763440565763827	3.058687956088733	0	0	0	inf	0	0.592070144615947	30843.73099999993
	0	0.2572281572616779	4.407281389814969	0	0	0	inf	0	0.5883232744089167	30879.33699999993
	0	1.157332837150794	3.696537664347453	0	0	0	inf	0	0.5845858135268253	30910.82399999993
	0	0.3958145409507099	4.855830629187331	0	0	0	inf	0	0.5808577920268421	30946.42999999993
	0	0.909507463678442	3.470850707081517	0	0	0	inf	0	0.5771392397212475	30983.31499999993
	0	1.266127620397703	0.5184741677394769	0	0	0	inf	0	0.5734301861772003	31017.80099999993
	0	0.4666046151490672	1.024503084909767	0	0	0	inf	0	0.5697306607165135	31053.40699999993
	0	0.2873727272999527	0.7332076059638268	0	0	0	inf	0	0.5660406924154334	31089.01299999993
	0	0.1772419736916062	0.3799841146962208	0	0	0	inf	0	0.5623603101044273	31123.39899999992
	0	0.1314257715585552	0.9022629686797004	0	0	0	inf	0	0.5586895423679759	31157.05499999992
	0	0.6681292445758826	5.997040194508308	0	0	0	inf	0	0.5550284175443712	31191.54099999992
	0	1.549788461753532	2.664436909612313	0	0	0	inf	0	0.5513769637255225	31223.02799999993
	0	1.435162476885663	3.59206457460634	0	0	0	inf	0	0.5477352087567663	31258.63399999993
	0	1.241560629682302	2.611939301887361	0	0	0	inf	0	0.5441031802366834	31294.23999999993
	0	1.470215653051	2.760867065737912	0	0	0	inf	0	0.5404809055169219	31329.84599999992
	0	1.467167383722523	2.855762971502372	0	0	0	inf	0	0.5368684117020259	31365.45199999992
	0	1.350777786199365	2.893820194420762	0	0	0	inf	0	0.5332657256492705	31401.05799999992
	0	0.9597375539499216	3.360287109643643	0	0	0	inf	0	0.5296728739685033	31437.04399999993
	0	0.9562366340324223	0.5605345966426754	0	0	0	inf	0	0.5260898830219904	31472.64999999993
	0	1.06365371930751	0.2070708533267478	0	0	0	inf	0	0.5225167789242705	31500.33899999992
	0	1.226530901392099	3.528583265268587	0	0	0	inf	0	0.5189535875420135	31537.22399999992
	0	1.090013657804782	5.98576633855032	0	0	0	inf	0	0.5154003344938856	31572.82999999992
	0	0.6977676473628007	1.023521492380141	0	0	0	inf	0	0.5118570451504206	31608.43599999992
	0	0.5612223068449232	4.19841347322064	0	0	0	inf	0	0.5083237446338974	31636.12499999992
	0	1.137647659645308	1.97746955953869	0	0	0	inf	0	0.5048004578182222	31669.78099999992
	0	1.5094279197517	0.1435157274556644	0	0	0	inf	0	0.5012872093288189	31703.43699999992
	0	1.377453724576875	4.765005249080005	0	0	0	inf	0	0.4977840235425235	31737.82299999992
	0	1.418781054772984	2.232779480839078	0	0	0	inf	0	0.4942909245874857	31774.70799999992
	0	0.7996674585906411	5.516656082550853	0	0	0	inf	0	0.490807936343076	31809.19399999992
	0	0.4848981325352628	4.406013376328239	0	0	0	inf	0	0.4873350824397987	31840.68099999992
	0	0.90128104522122	5.411655088142517	0	0	0	inf	0	0.4838723862592119	31877.56599999992
	0	1.170497669352317	0.4835444141440206	0	0	0	inf	0	0.4804198709338517	31905.25499999991
	0	1.469565251791642	0.9090790395467749	0	0	0	inf	0	0.476977559347164	31941.24099999991
	0	1.421221436223039	1.077183390641473	0	0	0	inf	0	0.4735454741334418	31975.62699999991
	0	1.546220758032252	3.955451038979945	0	0	0	inf	0	0.470123637677768	32010.11299999991
	0	1.536450493578581	1.116399639435933	0	0	0	inf	0	0.4667120721159645	32041.59999999991
	0	1.51301782102121	0.1774465191020695	0	0	0	inf	0	0.4633107993345477	32078.48499999991
	0	1.562322551909647	4.52267024926617	0	0	0	inf	0	0.4599198409706893	32112.97099999991
	0	1.413527893794535	6.177546565538336	0	0	0	inf	0	0.456539218412183	32148.57699999991
	0	1.359228296799959	1.68700099981718	0	0	0	inf	0	0.4531689527974183	32180.06399999991
	0	1.547618221133096	2.003267378168935	0	0	0	inf	0	0.4498090650153586	32216.04999999992
	0	1.339080732736651	2.190457462578202	0	0	0	inf	0	0.4464595757055264	32251.65599999992
	0	1.476906145329181	5.888976578633766	0	0	0	inf	0	0.4431205052579941	32283.14299999992
	0	1.534910142578643	0.02522573816298745	0	0	0	inf	0	0.4397918738133808	32318.74899999992
	0	0	NAN	0	0	0	inf	0	0.4364737012628545	32354.35499999992
	0	0	NAN	0	0	0	inf	0	0.4331660072481414	32388.84099999992
	0	0	NAN	0	0	0	inf	0	0.4298688111615393	32422.49699999992
	0	0	NAN	0	0	0	inf	0	0.426582132145939	32456.15299999991
	0	0	NAN	0	0	0	inf	0	0.42330598909485	32496.13699999992
	0	0	NAN	0	0	0	inf	0	0.420040400652433	32523.82599999991
	0	0	NAN	0	0	0	inf	0	0.4167853852135372	32559.43199999991
	0	0	NAN	0	0	0	inf	0	0.4135409609237451	32596.31699999991
	0	0	NAN	0	0	0	inf	0	0.4103071456794219	32630.80299999991
	0	0	NAN	0	0	0	inf	0	0.4070839571277707	32666.40899999991
	0	0	NAN	0	0	0	inf	0	0.4038714126668944	32694.09799999991
	0	0	NAN	0	0	0	inf	0	0.4006695294458635	32728.48399999991
	0	0	NAN	0	0	0	inf	0	0.3974783243647884	32762.96999999991
	0	0	NAN	0	0	0	inf	0	0.3942978140748984	32799.85499999991
	0	0	NAN	0	0	0	inf	0	0.3911280149786275	32831.34199999991
	0	0	NAN	0	0	0	inf	0	0.3879689432297037	32867.32799999991
	0	0	NAN	0	0	0	inf	0	0.3848206147332465	32895.01699999991
	0	0	NAN	0	0	0	inf	0	0.3816830451458684	32929.4029999999
	0	0	NAN	0	0	0	inf	0	0.3785562498757835	32965.3889999999
	0	0	NAN	0	0	0	inf	0	0.3754402440829208	33000.9949999999
	0	0	NAN	0	0	0	inf	0	0.3723350426790435	33035.3809999999
	0	0	NAN	0	0	0	inf	0	0.3692406603278756	33069.0369999999
	0	0	NAN	0	0	0	inf	0	0.3661571114452312	33102.6929999999
	0	0	NAN	0	0	0	inf	0	0.3630844101991528	33130.3819999999
	0	0	NAN	0	0	0	inf	0	0.3600225705100528	33165.9879999999
	0	0	NAN	0	0	0	inf	0	0.3569716060508623	33202.87299999991
	0	0	NAN	0	0	0	inf	0	0.353931530247185	33230.5619999999
	0	0	NAN	0	0	0	inf	0	0.3509023562774565	33266.1679999999
	0	0	NAN	0	0	0	inf	0	0.3478840970731103	33301.7739999999
	0	0	NAN	0	0	0	inf	0	0.3448767653187482	33337.3799999999
	0	0	NAN	0	0	0	inf	0	0.3418803734523175	33374.2649999999
	0	0	NAN	0	0	0	inf	0	0.3388949336652929	33404.05299999991
	0	0	NAN	0	0	0	inf	0	0.3359204579028649	33440.93799999991
	0	0	NAN	0	0	0	inf	0	0.3329569578641335	33476.54399999991
	0	0	NAN	0	0	0	inf	0	0.3300044450023071	33510.92999999991
	0	0	NAN	0	0	0	inf	0	0.3270629305249077	33545.4159999999
	0	0	NAN	0	0	0	inf	0	0.3241324253939815	33581.0219999999
	0	0	NAN	0	0	0	inf	0	0.3212129403263146	33615.4079999999
	0	0	NAN	0	0	0	inf	0	0.3183044857936554	33643.0969999999
	0	0	NAN	0	0	0	inf	0	0.3154070720229412	33678.7029999999
	0	0	NAN	0	0	0	inf	0	0.3125207089965311	33713.1889999999
	0	0	0	0	0	0	inf	0	0.3096454064524449	33747.5749999999
	0	0	0	0	0	0	inf	0	0.3067811738846067	33784.4599999999
	0	0	0	0	0	0	inf	0	0.303928020543094	33818.1159999999
	0	0	0	0	0	0	inf	0	0.3010859554343934	33851.7719999999
	0	0	0	0	0	0	inf	0	0.2982549873216604	33885.42799999991
	0	0	0	0	0	0	inf	0	0.2954351247249858	33919.9139999999
	0	0	0	0	0	0	inf	0	0.2926263759216671	33951.4009999999
	0	0	0	0	0	0	inf	0	0.2898287489464848	33987.0069999999
	0	0	0	0	0	0	inf	0	0.2870422515919858	34023.89199999991
	0	0	0	0	0	0	inf	0	0.2842668914087702	34058.3779999999
	0	0	0	0	0	0	inf	0	0.2815026757057852	34086.0669999999
	0	0	0	0	0	0	inf	0	0.2787496115506234	34122.9519999999
	0	0	0	0	0	0	inf	0	0.2760077057698269	34158.5579999999
	0	0	0	0	0	0	inf	0	0.2732769649491966	34194.1639999999
	0	0	0	0	0	0	inf	0	0.2705573954341074	34229.7699999999
	0	0	0	0	0	0	inf	0	0.2678490033298279	34264.1559999999
	0	0	0	0	0	0	inf	0	0.2651517945018461	34293.9439999999
	0	0	0	0	0	0	inf	0	0.2624657745762004	34333.9279999999
	0	0	0	0	0	0	inf	0	0.2597909489398153	34363.7159999999
	0	0	0	0	0	0	inf	0	0.2571273227408434	34398.1019999999
